,product,new_code
43739,2fc5db10-29b1-4a1a-9fa2-7b88f5644d4e,4400
43751,c21f652c-05c4-4d16-a9f9-e2829cb66cba,17803
43757,d885130f-8e34-4cf7-bbf3-ec3e4d7a4403,19891
43774,b7113fca-0c14-44c4-945a-558b560cf154,16768
43793,a9f33a24-2134-43d1-8770-bf1fedcfedfc,15575
43794,dfbff575-9ef8-4fd2-a683-d02cbd029cbe,20564
43819,2b7b1a1a-5e79-414f-9e2d-d3e0507d8e4a,4044
43822,44a7d644-2a5a-4d9a-8ce2-6c0952571405,6337
43846,34bdb3d1-b134-4ceb-a99d-b6674287221b,4875
43860,ea037de9-0016-4e6f-9b5d-b97071df8dc8,21533
43863,7a963c43-4eef-453b-b64a-d40ffa771dda,11301
43867,4ef0d2ca-d4b7-44f5-b310-df87d650a981,7255
43884,d5cc98f7-af23-4549-9207-33b20182d3c4,19618
43912,04dd59c9-aaf3-4be3-858d-67298c967ca6,435
43934,aaebff4f-e006-434a-a035-182cbc46c079,15673
43936,0bf3c815-bf66-4cb2-b74b-1a509c6f116e,1094
43964,f8174c1b-a805-446b-b9f1-d35b07e4e661,22869
43967,7eebc31e-4d41-4a67-b0e1-c60f2b3b7149,11662
43969,b949d501-b779-429b-a141-699cdddbeff5,16983
43984,51425133-f8de-4d71-bd6c-4fb09fcd9276,7486
43990,9dffb5b4-73e3-4736-a666-cefa2b2f2c64,14478
43994,d0744ab6-64d1-450e-9368-a20c25669f24,19147
44011,a569e4fb-a5ef-48e9-afc9-5c45ed051520,15176
44055,1d210791-69c9-4097-adef-6b0954dba0d3,2721
44066,ae63495d-3e23-4c2e-ad8d-058f81148f8d,15977
44067,2bef0b51-eafc-4d1e-9cbb-0400a102ad42,4077
44084,a669602c-e282-4aec-8845-840424f14bdc,15266
44090,c7499eda-da92-4521-8250-c1787d2c4b26,18298
44137,b826979a-be7a-4672-a8a6-fa203cb625bf,16883
44154,5eb5af87-0630-48b2-832b-46ed18cd831e,8682
44156,84d5aee5-9a35-4373-ba01-d798d00fb652,12186
44157,71252b35-44ee-461d-be78-20322b8766de,10422
44158,b90ad268-d3dc-4f00-a43c-06f349dc0ae6,16955
44182,7fd1b004-22b1-41ad-a203-723b927c562e,11753
44188,651eebdf-8d83-47ca-8f26-48e88360ab4a,9283
44195,b06e84fa-b528-4b32-bb0b-083edbd52c70,16169
44196,241efce7-767e-476b-a8db-c033b358927d,3369
44197,9d0ef3d5-e00e-4923-b2f8-c3893f1e07c6,14385
44216,e6bfd1a4-12c0-4d52-8073-4d0169e52506,21230
44220,0c8bb52d-c973-413a-90b6-a7f8f29ae809,1149
44221,2d9e0aad-2a91-4ba7-bfc7-17e4432d1827,4213
44224,ed030f75-d19a-48f7-9bdb-b0cd7fc41cc3,21801
44243,cc6766a8-d9ba-403e-97cb-443b428cc062,18786
44252,2343488c-7028-469f-befb-160cf24f27f6,3289
44262,3fd54509-6e5d-43d3-871f-99045cefb2b1,5916
44263,b6881c29-73e1-4ce1-8520-5cecae3d3fb3,16714
44274,fd657972-6d6c-4526-a331-e92e63bc55e7,23349
44284,cc00e553-6e56-495c-9037-49a0ed1170c0,18734
44295,361333ed-76c7-44fa-b1c6-2db90f1a32ed,5007
44299,dc56e57c-b235-41cd-8f8a-c961cf738673,20242
44301,890f4c59-d415-45f5-a20d-deaa95034c4d,12552
44308,4c09bd1c-5279-4ca5-bfdf-a176029431ac,6965
44336,a1418744-1afa-4163-a97f-36fe33477958,14784
44358,41812677-6f7c-46cd-8085-d8cb057d8247,6073
44359,7a857400-df93-4e0c-ba9c-81e6545f8fec,11295
44387,b2a16f37-2c50-4f13-a9b1-24b0d87b1e51,16366
44415,c8943275-87ef-468d-9c1e-11d31c8e2632,18399
44426,337865f7-a391-4a2c-a155-1d5b27c62405,4768
44427,18898970-5ff2-46df-9bac-8aaf6926af27,2286
44443,3caca594-3a08-41d2-8c7d-4f07df8df267,5615
44485,051d5f8b-ff38-4782-af9d-12494ede6f00,458
44489,749fac6c-fb0d-4503-b352-365538e8f6fd,10756
44491,76e2a0eb-d306-4746-b881-07cdf17a7b8a,10981
44503,3e7264a8-124d-4bb1-a748-564e5f8cdfb8,5790
44517,d28f561d-b912-4b8d-9337-25bbb9077056,19340
44523,0cdcb806-f933-4471-b446-7c50d67a0a83,1180
44526,5a3c712a-dc97-4905-85b1-6d29c4c0b521,8294
44528,82fd03ee-2863-4b8d-a14e-1ae1c16ff243,12029
44546,b0f554b4-1a87-4b42-af7e-460ef762c15b,16216
44558,ce832a34-4244-47a0-8391-12bb1cf609cc,18980
44566,9b456d92-63a6-4078-bb5c-39f226304e01,14218
44599,ab2a10b4-ad0e-455f-981f-7f4d7f261fb9,15697
44600,c8552f26-dd57-471c-9528-d919cc7ce73c,18382
44628,8af474a6-6a96-41cc-ab69-90d526d9db34,12710
44640,9d7a638f-5fc2-4da1-b288-f94373a6f3ed,14421
44648,f43fb59a-f727-498d-a525-5f8bc7de4f0d,22483
44649,7ca574c1-e44a-44d1-8125-537dab8375b9,11476
44669,aa274187-63b9-45fe-9cc7-101ef84da2ff,15599
44684,abe69500-c7b1-4be5-ac0c-b0db4001d939,15754
44689,209aef66-4303-4e23-9f6e-527ea3179c1d,3041
44716,572727a1-7454-4049-becb-5dd28e6a5913,8010
44739,2446f7ea-50c4-4886-8094-a6610f64e0e1,3382
44760,d2378565-8e13-4ba5-9525-3abb4fa76cc9,19310
44763,d144a638-de80-45ac-bcae-a12e8c209559,19227
44774,6f0d4bd6-78dd-4060-880a-5c899bbb03fb,10215
44796,ce50179c-f636-4add-9444-dd85ecf0caa4,18960
44797,70b67eae-ee32-4f83-85a9-e097a4294cba,10380
44798,695142aa-983d-4813-a0a0-93d5e2d9688b,9687
44803,f7189285-c53b-4ac3-8f80-3c79adb7023b,22761
44809,831503a6-1186-4c5e-a685-90e19874f4ac,12032
44815,96164352-fda0-45a4-a134-cde74de0d727,13756
44818,0edfbda0-8c3f-4ba9-aa14-4ddf057d4907,1384
44848,d80bbc91-0f78-4372-8f6f-4e1887ddd0ad,19828
44850,0f5dfe33-da08-4572-b763-542903242021,1422
44875,655c84b4-9826-49f5-a4f5-2ea94454b6b1,9301
44897,a294b411-56dd-4b52-88c0-78de45783185,14905
44914,ed571584-4a40-4de9-af6b-cb19bd78299c,21825
44934,0a71db4d-e821-4660-bb81-9c537385b946,958
44942,25480a2c-bb3b-41d0-b38f-48f0ba37e9ab,3492
44949,e34f5616-2bcd-4e8c-9157-428f67720f98,20907
44968,ac9ad97d-bb86-4f57-96f6-07154ca02b28,15824
44969,c1f08516-dfdc-401e-af73-df0a79adec9b,17785
44970,c989f467-3b77-4072-a639-738140e96143,18486
45007,6e1c6c45-0a29-4e67-9429-ff6893e26cf8,10127
45010,0b7d85a3-6f07-46a9-a268-f73aa30d1f6c,1048
45031,439efa45-9e03-4849-b6e1-f8e207dd43e8,6237
45044,3fc39472-0743-48b1-89be-d9141faf5c09,5910
45055,55c34124-29b4-4519-98f5-fa8d5b1174ea,7875
45062,7654577e-d4e8-4ef2-a362-a2921b3df14f,10928
45064,7f019415-225b-4671-9259-afe4f0999a25,11674
45078,ed6c52f4-96ea-469b-9ca9-6c3d0211e93f,21834
45107,7ef219bf-fc73-4a39-aa7b-e188b3305a4d,11665
45109,ff120a95-d271-48db-8148-167bfed2497d,23497
45112,9d406865-31bd-4e12-9cae-fd746d2b2c31,14400
45135,4638f6ea-0b1a-4593-ac7a-0df19a62fdae,6468
45141,e9d9e9f3-6ff7-490d-8e11-1b1666770356,21514
45144,1dc91440-0c98-4c89-a410-6d1ee84180e3,2778
45158,6490f7a6-aef2-44cb-8f13-6644c25b7980,9233
45169,81b48ff3-899e-48d3-97ab-e2b025249da0,11918
45205,c1f192f0-e514-4bd6-a7c0-b8ed520d5c63,17787
45218,5379346f-3c9e-4955-93c8-3b49dbe1d3c9,7667
45234,63dc91ad-8041-441d-a235-a805dc33c25d,9157
45241,1f3f6fe3-8a96-4e0e-a56b-f957b3ec0c02,2909
45250,06db477e-a43b-4b2a-9021-cdc3b5f4aab0,617
45253,5558fc9f-1180-4c45-aa92-5b555d99ac15,7837
45257,9f99288c-803c-4e73-96e5-c024ffbc62f3,14622
45278,46fcd492-2bea-4ba3-92a6-6ab3350a45c7,6538
45292,117937cc-5982-4a57-ba25-3e8107678ff7,1612
45296,27bb1af5-dbac-4ffa-96a9-8757df64f8f9,3706
45373,f8c8ca37-0d08-4cd5-b6ee-fcf2a4624d37,22927
45375,68f01907-6fff-4a0e-b250-e0413f60b71d,9654
45399,6403ef63-3de3-4f0b-8d29-500561665b59,9171
45411,042f08b1-39ab-4a37-8113-11cfe230a888,368
45436,3dccf400-0e42-4b38-aff9-91bc03034407,5720
45447,e3bab493-5b13-4555-b960-9506d9f7d967,20946
45455,e7c64ce4-2797-4c72-86a6-6de11454d9a8,21325
45464,488e8f82-68d7-4a2f-b4bc-8fe70a85f50d,6674
45507,21bc479e-e0d8-47ab-ac48-24eca11767ec,3150
45515,06d44243-0871-42a7-ac72-9dd8b4116025,615
45516,fb34d42b-6968-47cf-b592-82c6e2938223,23159
45528,1efc7bf9-3130-442b-ade7-7e9c45f0279c,2887
45535,57087c87-bb6c-46af-954e-c3733f415aae,7995
45552,8802fa26-edfe-46a4-b6c1-6202c1a6c468,12471
45553,e8441dff-bf73-496d-befa-4fc4a6011c24,21375
45554,1b419169-cdb2-4d83-ad76-a579a6423001,2544
45611,e0c9a5be-beef-455b-89e9-1a5f9a982996,20678
45631,fffda2f8-53f4-4b89-be58-ebf46c47a4ec,23584
45632,59651107-bd29-4e31-b062-e8ed8cbec4b1,8211
45658,dfef31f7-4464-4ec3-9fc1-3e2105875354,20586
45666,222e3b23-95fd-4c12-83a0-8ef27a5e375c,3192
45673,2d9fccf4-efae-4078-8a71-386b05b6421d,4214
45674,d7f13180-5cd6-4ee0-a128-a21cac896ab2,19820
45683,2b684d2e-c0e0-4650-ab8d-2ea0f53c581e,4035
45699,6982d5a5-82ab-4986-ad12-8be77e495051,9698
45704,162b7107-c14c-4f08-bc62-73f53d59afcb,2056
45740,dd4d11ac-2b50-43ec-b426-d0de976a9fda,20335
45745,d88ef234-e480-46b2-b796-59d79f447768,19896
45747,73d01773-3841-48fc-896a-6b109ff94d3e,10681
45772,a597e635-2d4a-4555-ba02-378baa5efce4,15190
45787,d5d7839f-2f85-48d2-ac0f-b1374f1c5cc2,19622
45810,7c1dfdfe-f233-407c-8457-8440d0a96fc9,11422
45811,d2b2c4eb-0c71-4b84-b21e-cb3f9750cc3f,19358
45814,e0004c25-6a92-4c5a-9abe-73a81d75bfe4,20592
45825,10946164-da24-4a9f-add9-9ea359153d47,1523
45833,fa9872f4-9a4a-407c-810a-bf86d56ba60a,23097
45838,3d43700b-ff21-473e-b622-6dc29fa2f426,5661
45846,7cbca955-01ff-4936-b079-eea289506b3d,11487
45857,913306ac-b2d9-4c14-a56f-0c285878dc60,13253
45870,42195118-46e7-484c-8f7d-d6a8e0ce8274,6115
45873,6941c99e-35da-4afd-8646-2718133a8fe2,9678
45889,c072d708-37df-4464-b8e2-93c72b970ff7,17667
45901,dd77e981-1da2-4698-ba08-66b1ac03dfcb,20350
45918,5950097e-6969-4772-b680-8ead7b980d28,8203
45925,d3162248-b254-4afd-9890-8711cbd63b19,19395
45929,7028b14a-fd4d-4442-9841-4ad7dbea12a6,10318
45932,3b30a9b0-489f-4a12-a316-90b90980819a,5500
45940,07ce7a3b-448d-41ec-875f-c6c4479a9762,706
45955,bdacb786-0165-46da-87db-4fb1374994ce,17378
45964,12b28c84-5353-460c-9012-2632b5fe6beb,1740
45969,3270ebc9-dd2e-45fc-82e6-8ed411fcfdb3,4674
45970,8a373ecf-6753-4da4-8fea-9b53a4af5abe,12665
45982,52396c18-f35c-43c6-8d1f-30fb8b3644b5,7571
45984,c0bb607c-bd79-49f7-a710-0f6281e9298c,17684
45994,c4305890-3929-4673-b921-14314ecbaf9b,18011
45996,6d28d93b-2cee-45c5-b19e-ea5681d932ce,10039
46030,e8006b49-977b-4ef7-ae5e-a8d98373d6ff,21350
46045,ca02a138-7852-4333-baab-eab4a06bf0c6,18531
46064,3a37608e-b43e-47ad-8074-fd72761154c2,5411
46067,e910498b-ffde-40bf-9fc8-fc5f0f8dd3b8,21440
46085,b3905618-044d-4c92-8419-4f8b03ea5a5c,16456
46087,b98886d9-c8c0-40e6-8d15-b1f432e2072a,17009
46111,d01253eb-a478-4cce-b601-7e5d7989f77a,19107
46135,cd9dc8e6-78c2-4116-88c7-912ecddf4d26,18896
46136,431d8073-9226-429e-bbc2-0393fdf714e9,6192
46144,8ed7b0b7-d98e-4517-b1f2-5c5a1c401264,13065
46171,9a827d07-6cf1-4975-9aae-d19c89bf9dd3,14154
46188,c0ff6e37-0743-4348-b9e3-3aff9cc31f12,17714
46192,91a17511-219b-4990-af59-8d6ea2e38759,13299
46198,1aa65d6a-1ce7-41b8-af58-3fdcc43de294,2477
46210,30a1d3f3-da63-40af-972b-6101c8853476,4486
46218,a4125b10-ec20-4204-aa66-de683716872b,15049
46246,9dc3e805-e1db-47de-9d88-e441aeb7a1f2,14456
46254,6e44d851-4683-4863-bb15-94ea3effd11f,10143
46271,75202a1e-33c0-4a7a-9889-88ab01e29574,10811
46327,0ed51333-6f36-45ff-9f0a-32d8d3a028b7,1379
46329,543236a3-8529-47c8-95ae-0bedb9b38f6e,7722
46337,4b9ecf19-fada-4771-82f5-7e4f8abcdc51,6934
46340,e5b4dd26-38c1-4090-bbe6-3a3502d39b10,21144
46341,116d1f27-14ef-478a-b808-d5dfaea3f5f8,1608
46363,93f61e1f-a1cb-4d0f-8321-2d048f8170eb,13533
46408,9ac29a4b-4660-47a2-8bf9-6dcbb11a29cb,14182
46442,5183cfcb-44c6-4f3e-95b4-dcf198e1bbcd,7512
46452,e27fa8b6-6993-4a95-8404-5a986cd3ccba,20824
46457,cc6f4108-83a1-4b9e-a8bc-0194e5e9f27b,18789
46489,5c5e6d94-5c72-4db0-8315-405490dc3080,8477
46498,e12c5023-9627-4af5-ab63-8d782b7d014a,20711
46501,63d3a1c3-bc47-492d-8988-1ab9664934f5,9155
46505,31b8a698-3abd-4890-9de0-91b4bcd7ecb4,4600
46508,21cad9a0-647f-4b7f-b385-b1d08ba09855,3153
46509,8d6f20a1-3c75-484b-869d-be91be852461,12931
46514,35648463-e08b-487f-b100-6b6ab19ead71,4932
46517,0832b786-e8a8-406c-95ce-86db41dbe929,738
46519,ace2e428-d4e7-43e9-a628-4da36c512de4,15852
46553,3aa775a1-8d9a-4a76-9360-0867fe3cd482,5451
46557,af39ff95-a278-4406-a3a8-2decf1840d85,16062
46608,48c496b7-e184-4fd7-908b-0f1324d9adbf,6694
46632,55ee8e68-318d-4628-8eb4-26e8367e5b16,7900
46643,45042522-9b49-410f-b83f-c24fe721906c,6368
46646,0bb618c9-70bb-4522-967a-791328ee1478,1067
46654,542308ce-db56-41be-876c-aa34b41145d3,7712
46656,3ddd3723-37ac-4662-b7a2-5604eaa05a94,5728
46677,675f4352-43a7-4205-a36c-673c44c5e93c,9488
46686,9f011c1a-da64-4e28-ac8b-4a37780d564f,14567
46689,e57e9a13-e32f-4893-928c-3cb9b0d5e5ca,21118
46690,6ec90d77-71f7-4991-88a9-ac0c8aa74ce0,10193
46691,9a2502b4-49cb-47bc-a000-45b5b33cbeab,14136
46695,e6fe38f5-e277-440e-b7ee-2f411a2061f9,21254
46714,0ad3ec8b-78a3-4534-a9c3-385d059dbadb,989
46742,678c1c3b-8b20-4aee-a46e-2e85d3f22b61,9505
46749,9369931a-d83e-4139-86e2-def942cf345a,13465
46752,cb3fd4ed-2eb6-441b-abcc-b4af58cfdd8d,18660
46763,406f920d-6a9c-48d0-add8-45d94b5cfaa1,5972
46776,84c5648c-d974-4aca-b5a2-6232f6e3b272,12178
46808,e8e232ef-1d2b-4200-bf94-41edfd641a3e,21425
46809,adedc532-4e7a-4733-abbd-74fc69f5fbe0,15939
46826,2e65cc90-731a-43a7-b062-dffb2e665abc,4281
46832,245b3d02-9f9e-495e-b057-17dc487c8440,3388
46844,5e1caa7a-5f27-462e-97af-2c67eec4e9c4,8629
46848,de2ca698-9b64-416f-9918-51992a8d2226,20412
46874,489b3364-f45d-4e16-95a2-be9f897dc562,6679
46895,79419091-6535-4a83-9e90-6152f7520881,11195
46896,e0610256-299f-4d1f-9f38-4c097e7e5139,20636
46898,09045b62-5b24-4f4a-a587-49e6cc147f32,807
46900,7e0f4486-663a-408a-9ac6-1ee3ea74fea2,11587
46914,b9f7b35e-86aa-4f24-a66f-48d9f1ca4363,17059
46917,b1d1a18f-8d36-4524-a280-79c79bd5242f,16286
46921,328bc0d2-bbaf-452d-9bbd-2ab61eb98b08,4687
46925,129335f5-ab57-46ca-861d-955fa8901963,1728
46937,6a421ec6-7f58-4c1e-9578-683c67394e20,9773
46952,10765c79-331e-45f2-b8f6-ef004480f13d,1514
46963,5d95240a-9134-48ff-9a1b-c635d1765da2,8590
46964,59d46827-1480-4ac8-8d39-10d850f2a744,8261
46970,a6d64210-ce03-4c6b-bb80-dd70ee29730c,15310
46972,b28b1796-d6a3-4de1-bc1a-1ce8d0483079,16359
46984,2e3cb1df-7d3d-41fd-925a-f36cc6bfe986,4264
46996,407de6e7-1615-4b05-9127-f88cc1e6cd37,5976
46997,a14c5c97-cc86-45c3-8048-9e4aa69fc0d9,14789
46999,4733937f-16a2-4800-a131-d034e8ee5426,6559
47000,07b2cb57-d8cd-499c-9b52-0441fb5ac972,694
47008,e4ae9735-aa06-42a1-af71-d9d410a349c0,21046
47011,5ca9944c-7b30-4ae6-b30f-2a1510f9736c,8506
47012,81a40ec1-dfee-441e-84b1-bf53a5c9bf80,11912
47051,6f8e1918-1949-44db-9042-c5f0fb9d3a34,10269
47056,4919b61f-38d7-4689-9d6d-d8489b164503,6722
47062,ecf8b6ab-6dc4-49f9-996a-d8a79c2b95cf,21799
47077,c15eec91-e5d8-421c-83c2-620eeedb505e,17739
47082,9b80e17b-d5d3-4298-ada0-bc8ded2839cd,14245
47088,c302ebdc-3796-4f6e-8463-3807d624c9f8,17897
47092,ee3aa864-7193-467a-b2c2-be40200ab98d,21906
47106,48e411cf-f6ca-4ea9-a446-70e4098c3337,6700
47119,f617cee6-9943-4fee-99a2-59f714c901d4,22652
47123,1976b374-02ec-4915-903c-dfc1f121f3cf,2371
47137,f3faba1b-6656-4c28-865d-a843a9334226,22462
47155,3b0e54b7-983f-48b8-9c74-25205daf38a7,5488
47162,57677f54-6334-4462-8e32-e753ffb13f57,8040
47208,2a6e513a-25b1-42e5-8174-00f5d7214dc4,3950
47211,665ae1ce-92b7-4eab-86fd-221693f1d1cb,9387
47216,089a4dd7-4a9d-4f01-9a7a-54f6dac7f765,768
47241,7719e816-2292-4074-90fa-be2d13cc0304,11006
47246,6c425b67-aaab-4e97-a76f-4fb2f4424578,9956
47253,38d67d9e-d1a3-4866-bb71-0219ad4c7e98,5276
47260,e4c5a4e6-7e83-4f96-94fd-423942d658da,21052
47270,171afb86-a207-41d5-a743-e413ef6e5c77,2144
47323,d71e4a59-23d4-462d-835c-a0b9047b07cd,19742
47325,29054112-9605-4520-8ab6-0656a766c78f,3816
47338,bdb4c59f-723f-4fcb-ab2b-62b31078300f,17380
47343,fb293a67-8a16-46cd-bf51-807d12613667,23155
47344,f9292463-98aa-4c9f-bb61-c4d455f0320a,22971
47365,4fecf68b-771e-4b3c-88ee-e0379eb69781,7358
47375,3115cf3e-9ba7-4d73-b6c4-85bd3dc99151,4531
47416,f2514990-6319-4637-91ff-07e089b7cd7d,22309
47419,b72d61c0-eaeb-42f5-9792-9ca788801426,16780
47433,b3d6e8db-4e66-402a-a462-38405f9d2012,16487
47441,bdb97eb8-8c92-4564-9ed1-5856b2f35c60,17384
47445,b2d0ef73-80b7-4c98-ac12-d9e8c0184c3e,16387
47520,6721844d-6a9a-4c76-8d1a-92a542fee688,9466
47533,e9b25396-9c1a-4f0d-abfa-aac0957df69c,21497
47545,a0b101ce-39f5-48ca-8b33-d8b3ec74fa61,14732
47546,5541e0e4-6f1b-40e4-8c99-fa90df8ab437,7828
47552,b73d58d4-cb21-4558-9908-a5e3b141382d,16792
47583,85c5a7fc-7855-4bb3-beaa-6fd209acf8da,12264
47588,03150277-1b13-42c1-9052-e01f64626bb9,274
47596,d9039711-5b0c-41c8-9ee7-b0af43bcd438,19936
47622,9b886e97-5ce0-4185-8fcb-aeec6a16f232,14250
47628,92aad183-846d-4f42-b438-4cde46c91de6,13401
47631,26266c11-648d-460a-9d1e-63f49f825276,3566
47643,810d0255-6b1d-4979-9f57-8b97ba4116c5,11861
47650,f3788839-26aa-4b06-8234-160c69ec5e63,22412
47666,bc597fde-3f9f-43c4-8f1b-b18e67624622,17264
47668,43b4fce9-2add-4f9e-9cbd-700984874b22,6247
47677,0e2dacea-e542-40eb-8330-5b6eacd31abe,1311
47683,f42ab13b-04a7-4401-8a90-65ba562d9274,22474
47686,7d0de5f9-4c8b-4ed0-b9c2-cd8d19b3af82,11510
47711,813b166c-e70e-4dea-b7b9-a3ba4387af9b,11875
47714,79da49e6-b1ca-486a-bea1-5619e1e2f0a4,11242
47730,184ad522-d4b4-4d4c-bdd8-fd9a99340669,2261
47740,33c66c07-306e-4786-91fe-6dc58ea6b3ba,4797
47745,3a91b821-bd2d-441d-b544-f934a3964cd0,5442
47759,e3dd65b4-2b55-43d7-86d0-51f5858cea1b,20967
47760,86c5ec36-8e47-4757-91db-168ba6dca93f,12366
47762,b27eccc2-51f3-498e-baff-3e330693ade5,16352
47769,9e6a1f97-e118-48a6-b8c3-a16d83d0d50a,14515
47784,6d6b0a9b-bfa5-4f24-a6ac-4f7cc505869b,10058
47796,ce93c2a6-8337-404e-b9c1-15c55c06a935,18985
47809,ce849d54-46e3-4e71-9071-8f164ddf7e8c,18981
47819,2f95c48b-6e76-483f-b514-9ca1dd4aa1f0,4384
47826,31cf7ee4-79c8-498c-bb1e-24f610d358ff,4611
47833,bd27390e-2016-4f43-91ea-65a0918183cf,17336
47839,4d94321c-0768-43a5-8f68-06c4c5f15bdb,7108
47843,375265e9-c005-4798-9f48-19f7a8e09200,5122
47862,e5b11dd9-e380-46f7-b6ff-d1198ec67723,21143
47873,c5290138-290e-4106-b1af-d4bd2f58416f,18100
47883,89692b41-5bc3-448e-9865-1a1cd1749de4,12600
47885,d9c493e6-0823-4c5e-aafa-8f0ed6896543,20012
47889,fb94394f-40e9-4d56-a490-ea5293436464,23193
47900,8892dd7f-093a-400c-a194-3ddbe5c24752,12520
47933,9d8ead5c-4138-44b1-85fb-93445aa1f12f,14429
47936,adac2a72-f0e5-4c2a-978d-67af9b838abb,15920
47953,577715e2-9833-4c18-9a63-2a408636e02d,8048
47956,b72600ee-2e1c-4c1f-b889-5b9d2ae4c864,16777
47962,ca206095-bf96-4de0-87dc-e94ea270d2ad,18542
47991,8bc17b1c-015b-4454-b648-f825bdce1b1b,12785
48051,136e5236-7aa1-4fc3-bfcc-70c35d4e013e,1821
48053,495f1790-5970-4e5b-9074-baf1363eed1d,6753
48062,358b2c68-0049-464e-af0d-d6633659469b,4952
48079,bb42fe77-7087-46d6-bc7b-08111643291f,17165
48090,82118712-6326-416f-8492-c1ae73ab1ae1,11950
48096,213b9a84-65f7-4f90-85bc-878519389e08,3104
48097,855ee82a-c0c3-45e9-9f36-3122b92c7b29,12234
48116,a62bab7f-ca55-41e3-ab64-a604e0ed1ebd,15240
48129,397bc719-6f16-4555-a331-89e2e46e2084,5327
48142,e0abad64-6dcc-4ad1-bbc6-89e51ceb7466,20667
48149,1a084ec5-e326-465b-a69b-6a4e640a3c4a,2414
48162,37c27acd-3df9-43a6-83aa-649cc0a92c31,5171
48175,5d6e9e2c-9fee-4bc8-824b-79fd808c0a66,8578
48202,d7add24a-47ce-4783-9d25-faa312ff35d9,19794
48205,50e2aeac-7524-411f-be84-ed3afddcef7f,7456
48219,efb3e5c7-b6fd-4bd3-861a-377cafb509e5,22046
48227,b3156900-adff-44e4-9e70-f4c7c0db9887,16411
48228,7fa25b55-c5d2-401c-96d7-575b731f03c7,11731
48257,a628606f-d0bd-4b30-ba22-ccd83c625e42,15238
48273,c4aa935d-6a1e-45b0-9ced-25bfcbf466c3,18061
48283,b5cf2c03-c21a-4a9d-b665-c6bfc8cfda04,16656
48294,2a3dcc78-2852-4d2b-b984-5bd07b7643cc,3930
48316,e6a64833-8c31-4213-83c2-25c32a4c49ab,21221
48332,3bb6a0ac-5514-4c5d-893c-7480e5f9401d,5540
48341,d6401f23-7dd8-4a27-b364-b4ff4f3c1640,19666
48342,7ca340c9-a2ee-4f93-a746-84c553a7f30e,11474
48343,8f16049b-b7c1-409f-b27c-90148b924e71,13089
48357,18400ac0-1191-4d72-bd51-50541d291294,2253
48361,cdd59ef1-e7b4-42ff-8a9f-c03ed55a03fa,18926
48368,a369907b-bdc1-4729-b252-e981476a544c,14992
48370,05471433-c917-4f6a-b64f-2e205589019d,470
48382,bdf11cdb-b795-4ca8-9f09-ad0b2a3f3f31,17405
48387,1fd31058-9af5-4ba4-bfdd-fe4ef510bda5,2962
48405,10eedf16-357e-4585-afd5-35085a8c6a00,1553
48406,4d5e600e-2300-4b0d-854a-00c1bc0aae9f,7085
48416,6a7e3cab-6876-4ce0-835a-840b5a35eb04,9795
48423,da202580-cf01-49bb-a013-7191d155f204,20046
48479,edd71c41-5893-45de-9856-f678af04ddeb,21879
48491,7925dea5-1dcc-49b7-aadc-a9fcd16f59aa,11180
48514,872a272c-3609-4294-a5cc-65e8f787b515,12396
48530,7ec552af-78f3-4007-b2f4-c6a503de8ffa,11648
48532,b8801b93-45b6-419c-941c-449f943373e1,16912
48537,27442287-9914-4e0f-825f-86703e235195,3672
48538,56c6262b-7067-42f2-80d9-a23e7b70ce82,7977
48563,94c39bbd-494b-4cea-a12e-8a88527848f0,13634
48581,93e89b9f-f0c9-45d6-9608-33391883755a,13526
48594,76a9ec50-f811-41ff-b48f-6e11aea44ec2,10959
48604,d8841453-69ca-497b-83d9-2fc395ae795f,19890
48610,89c1c5c1-c352-4689-8f2b-bf7b7313bd4d,12625
48613,e01b0da9-5cae-4559-b248-b392ec7f0e5c,20605
48617,1b20a74e-d9f8-40e2-9eb0-102fccd363ee,2534
48643,f25b22f1-298c-41b9-880f-2e94f9853e3d,22310
48650,15edb376-a425-4c30-bdb8-45548aff6b6f,2037
48658,b93e4e01-00a4-406b-9154-0118b68bb957,16979
48684,a8bf08a7-17ba-49b1-9c33-864f6a83a50f,15474
48685,ec4763c4-c22a-4ee0-8e5c-9d2215aa2d41,21735
48689,b7e5b1aa-a465-4759-9106-29bc60f0a613,16853
48690,1cd28bc3-8f33-46a8-949a-d006bb876b5d,2691
48695,a6cfb2d7-c50b-4e59-8c59-4989808fba2d,15307
48725,4c99c990-d18e-456b-b3b5-6b643da9d13c,7017
48738,65eac189-de31-4415-8fe0-e1cb5fedf686,9348
48739,9e10617b-684c-49e2-a3ef-d46c44f055bc,14483
48751,0891bb53-28bb-4c14-99fa-1ce5ae6f4ba6,767
48769,f3576ea0-d147-4fd5-989b-104699ce54b0,22399
48770,648f1f0c-924c-45a0-bec4-33e6d9843fa1,9232
48772,203f4389-ab4f-44cd-b40f-c7624a409252,3010
48795,4d32e9aa-b8e4-4f4e-9113-0cb304d5d087,7070
48811,4497f875-83ef-4d38-9753-df320a47203c,6332
48815,96f5d0c7-1594-4c92-a0b1-a3f58b0380c3,13852
48831,55ec7955-0673-4dda-b429-41a8220cf13b,7899
48840,e99e42d3-2062-4c8c-847b-722684dc4f6f,21488
48851,b70711db-f7c8-4114-8c37-14ff5cba326d,16764
